id,from_account_id,to_account_id,amount,txn_date,data_source,created_at
TX001920,AC000363,AC000001,193659.95,2024-12-21T04:31:54Z,SYNTHETIC,2026-09-07T05:25:48.953120Z
TX001921,AC000332,AC000326,359901.89,2026-06-13T15:32:52Z,SYNTHETIC,2026-09-07T05:25:48.953129Z
TX001922,AC000250,AC000305,159846.9,2025-01-16T23:21:50Z,SYNTHETIC,2026-09-07T05:25:48.953138Z
TX001923,AC000316,AC000292,154522.82,2024-03-15T01:54:01Z,SYNTHETIC,2026-09-07T05:25:48.953147Z
TX001924,AC000248,AC000335,80109.82,2025-09-17T15:18:25Z,SYNTHETIC,2026-09-07T05:25:48.953156Z
TX001925,AC000221,AC000232,354168.82,2024-03-23T16:07:01Z,SYNTHETIC,2026-09-07T05:25:48.953165Z
TX001926,AC000171,AC000295,242566.91,2026-07-19T22:15:33Z,SYNTHETIC,2026-09-07T05:25:48.953175Z
TX001927,AC000244,AC000266,85751.02,2025-03-03T04:59:57Z,SYNTHETIC,2026-09-07T05:25:48.953184Z
TX001928,AC000139,AC000212,165043.94,2025-10-31T18:59:07Z,SYNTHETIC,2026-09-07T05:25:48.953195Z
TX001929,AC000342,AC000122,216637.14,2025-10-14T21:47:21Z,SYNTHETIC,2026-09-07T05:25:48.953204Z
TX001930,AC000136,AC000135,499294.5,2025-04-13T19:14:46Z,SYNTHETIC,2026-09-07T05:25:48.953212Z
TX001931,AC000035,AC000111,234126.77,2026-08-21T13:04:48Z,SYNTHETIC,2026-09-07T05:25:48.953221Z
TX001932,AC000276,AC000029,125198.03,2025-05-25T21:12:24Z,SYNTHETIC,2026-09-07T05:25:48.953229Z
TX001933,AC000343,AC000115,343096.18,2024-03-19T07:52:39Z,SYNTHETIC,2026-09-07T05:25:48.953237Z
TX001934,AC000175,AC000128,155961.92,2025-02-26T07:27:21Z,SYNTHETIC,2026-09-07T05:25:48.953246Z
TX001935,AC000223,AC000118,379166.91,2024-08-03T18:34:10Z,SYNTHETIC,2026-09-07T05:25:48.953254Z
TX001936,AC000296,AC000078,356687.03,2025-11-17T13:47:57Z,SYNTHETIC,2026-09-07T05:25:48.953262Z
TX001937,AC000219,AC000201,430303.23,2026-06-22T14:07:30Z,SYNTHETIC,2026-09-07T05:25:48.953271Z
TX001938,AC000181,AC000183,359783.01,2024-04-01T23:27:19Z,SYNTHETIC,2026-09-07T05:25:48.953280Z
TX001939,AC000071,AC000315,486876.54,2024-11-14T04:24:49Z,SYNTHETIC,2026-09-07T05:25:48.953289Z
TX001940,AC000217,AC000190,489538.08,2025-12-07T19:28:25Z,SYNTHETIC,2026-09-07T05:25:48.953299Z
TX001941,AC000126,AC000286,434704.29,2024-10-05T01:36:50Z,SYNTHETIC,2026-09-07T05:25:48.953307Z
TX001942,AC000143,AC000206,261452.97,2024-11-20T12:05:05Z,SYNTHETIC,2026-09-07T05:25:48.953316Z
TX001943,AC000207,AC000280,29418.74,2025-08-11T20:36:16Z,SYNTHETIC,2026-09-07T05:25:48.953326Z
TX001944,AC000213,AC000004,276921.79,2025-03-11T23:54:10Z,SYNTHETIC,2026-09-07T05:25:48.953334Z
TX001945,AC000109,AC000199,212953.89,2024-08-24T18:26:26Z,SYNTHETIC,2026-09-07T05:25:48.953343Z
TX001946,AC000033,AC000109,53657.57,2024-02-04T00:02:28Z,SYNTHETIC,2026-09-07T05:25:48.953357Z
TX001947,AC000206,AC000097,398675.23,2024-05-18T21:30:14Z,SYNTHETIC,2026-09-07T05:25:48.953369Z
TX001948,AC000207,AC000230,74179.63,2025-10-13T14:04:01Z,SYNTHETIC,2026-09-07T05:25:48.953378Z
TX001949,AC000141,AC000139,388120.35,2024-12-18T18:30:41Z,SYNTHETIC,2026-09-07T05:25:48.953387Z
TX001950,AC000223,AC000310,70910.34,2026-04-24T07:44:17Z,SYNTHETIC,2026-09-07T05:25:48.953396Z
TX001951,AC000039,AC000306,149873.22,2025-06-03T23:06:30Z,SYNTHETIC,2026-09-07T05:25:48.953404Z
TX001952,AC000062,AC000293,16028.28,2024-11-23T01:36:09Z,SYNTHETIC,2026-09-07T05:25:48.953413Z
TX001953,AC000091,AC000355,197059.24,2025-08-09T20:48:30Z,SYNTHETIC,2026-09-07T05:25:48.953423Z
TX001954,AC000108,AC000132,126925.33,2026-05-03T20:09:47Z,SYNTHETIC,2026-09-07T05:25:48.953432Z
TX001955,AC000074,AC000237,393773.01,2025-02-25T17:44:20Z,SYNTHETIC,2026-09-07T05:25:48.953440Z
TX001956,AC000124,AC000309,414545.78,2026-05-18T00:50:12Z,SYNTHETIC,2026-09-07T05:25:48.953448Z
TX001957,AC000342,AC000039,30907.74,2026-06-21T09:15:08Z,SYNTHETIC,2026-09-07T05:25:48.953457Z
TX001958,AC000035,AC000266,60358.9,2026-07-22T09:03:22Z,SYNTHETIC,2026-09-07T05:25:48.953466Z
TX001959,AC000038,AC000194,304054.93,2026-07-22T15:17:31Z,SYNTHETIC,2026-09-07T05:25:48.953476Z
TX001960,AC000243,AC000140,333316.63,2025-02-11T19:52:54Z,SYNTHETIC,2026-09-07T05:25:48.953487Z
TX001961,AC000324,AC000299,301053.72,2024-04-28T10:28:34Z,SYNTHETIC,2026-09-07T05:25:48.953497Z
TX001962,AC000082,AC000026,24353.27,2024-02-22T04:54:05Z,SYNTHETIC,2026-09-07T05:25:48.953505Z
TX001963,AC000160,AC000287,237131.53,2026-08-01T10:28:17Z,SYNTHETIC,2026-09-07T05:25:48.953515Z
TX001964,AC000255,AC000305,40178.23,2024-08-30T17:51:22Z,SYNTHETIC,2026-09-07T05:25:48.953523Z
TX001965,AC000282,AC000338,234091.23,2024-03-03T16:32:47Z,SYNTHETIC,2026-09-07T05:25:48.953534Z
TX001966,AC000270,AC000324,395080.38,2024-04-17T09:51:19Z,SYNTHETIC,2026-09-07T05:25:48.953542Z
TX001967,AC000230,AC000072,419859.89,2025-05-06T21:00:31Z,SYNTHETIC,2026-09-07T05:25:48.953551Z
TX001968,AC000278,AC000275,395179.14,2026-05-10T10:04:31Z,SYNTHETIC,2026-09-07T05:25:48.953561Z
TX001969,AC000098,AC000096,266688.52,2024-06-30T09:22:22Z,SYNTHETIC,2026-09-07T05:25:48.953570Z
TX001970,AC000106,AC000340,181375.34,2024-09-28T09:20:29Z,SYNTHETIC,2026-09-07T05:25:48.953578Z
TX001971,AC000327,AC000110,112490.44,2026-02-02T21:32:22Z,SYNTHETIC,2026-09-07T05:25:48.953587Z
TX001972,AC000155,AC000094,145251.63,2026-04-10T11:59:15Z,SYNTHETIC,2026-09-07T05:25:48.953596Z
TX001973,AC000156,AC000062,102554.01,2026-02-19T05:18:15Z,SYNTHETIC,2026-09-07T05:25:48.953605Z
TX001974,AC000189,AC000292,350041.64,2025-01-05T08:41:34Z,SYNTHETIC,2026-09-07T05:25:48.953613Z
TX001975,AC000246,AC000138,429982.26,2024-09-28T13:20:23Z,SYNTHETIC,2026-09-07T05:25:48.953623Z
TX001976,AC000350,AC000010,305478.45,2025-04-19T01:17:13Z,SYNTHETIC,2026-09-07T05:25:48.953643Z
TX001977,AC000341,AC000337,408725.87,2026-06-06T01:07:01Z,SYNTHETIC,2026-09-07T05:25:48.953653Z
TX001978,AC000318,AC000272,213215.56,2025-10-21T20:09:40Z,SYNTHETIC,2026-09-07T05:25:48.953662Z
TX001979,AC000355,AC000043,59473.27,2024-06-21T07:33:17Z,SYNTHETIC,2026-09-07T05:25:48.953670Z
TX001980,AC000110,AC000166,489673.69,2025-02-27T01:10:02Z,SYNTHETIC,2026-09-07T05:25:48.953679Z
TX001981,AC000350,AC000278,123676.65,2026-03-14T11:20:49Z,SYNTHETIC,2026-09-07T05:25:48.953687Z
TX001982,AC000161,AC000015,89876.17,2024-01-03T21:45:52Z,SYNTHETIC,2026-09-07T05:25:48.953700Z
TX001983,AC000320,AC000219,465525.22,2026-01-16T13:34:01Z,SYNTHETIC,2026-09-07T05:25:48.953709Z
TX001984,AC000302,AC000091,190580.69,2025-09-30T21:41:51Z,SYNTHETIC,2026-09-07T05:25:48.953718Z
TX001985,AC000001,AC000341,247387,2025-11-24T14:43:09Z,SYNTHETIC,2026-09-07T05:25:48.953729Z
TX001986,AC000283,AC000210,329385.51,2025-04-25T06:16:36Z,SYNTHETIC,2026-09-07T05:25:48.953738Z
TX001987,AC000340,AC000136,38428.87,2026-07-27T03:07:16Z,SYNTHETIC,2026-09-07T05:25:48.953746Z
TX001988,AC000274,AC000188,363549.47,2024-12-16T09:41:18Z,SYNTHETIC,2026-09-07T05:25:48.953754Z
TX001989,AC000184,AC000105,468138.46,2025-07-30T06:21:37Z,SYNTHETIC,2026-09-07T05:25:48.953762Z
TX001990,AC000278,AC000344,157015.37,2026-08-09T00:09:11Z,SYNTHETIC,2026-09-07T05:25:48.953771Z
TX001991,AC000043,AC000263,479879.49,2025-12-03T19:37:48Z,SYNTHETIC,2026-09-07T05:25:48.953780Z
TX001992,AC000303,AC000234,426495.57,2024-03-18T15:58:33Z,SYNTHETIC,2026-09-07T05:25:48.953791Z
TX001993,AC000199,AC000020,135801.61,2024-08-01T06:35:35Z,SYNTHETIC,2026-09-07T05:25:48.953800Z
TX001994,AC000331,AC000295,408226.28,2026-05-04T20:09:24Z,SYNTHETIC,2026-09-07T05:25:48.953809Z
TX001995,AC000359,AC000267,128607.57,2025-07-05T03:49:45Z,SYNTHETIC,2026-09-07T05:25:48.953817Z
TX001996,AC000048,AC000297,72390.28,2026-03-03T16:10:48Z,SYNTHETIC,2026-09-07T05:25:48.953827Z
TX001997,AC000317,AC000203,446485.29,2026-01-22T09:50:32Z,SYNTHETIC,2026-09-07T05:25:48.953835Z
TX001998,AC000250,AC000158,154031.23,2025-09-27T02:47:33Z,SYNTHETIC,2026-09-07T05:25:48.953844Z
TX001999,AC000256,AC000195,264143.61,2025-02-19T02:06:13Z,SYNTHETIC,2026-09-07T05:25:48.953852Z
TX002000,AC000143,AC000079,181645.68,2026-07-18T16:20:08Z,SYNTHETIC,2026-09-07T05:25:48.953861Z
TX002001,AC000126,AC000134,282957.54,2024-09-08T16:24:55Z,SYNTHETIC,2026-09-07T05:25:48.953869Z
TX002002,AC000153,AC000019,239287.04,2026-05-31T17:55:51Z,SYNTHETIC,2026-09-07T05:25:48.953877Z
TX002003,AC000083,AC000224,380242.01,2025-11-18T01:17:17Z,SYNTHETIC,2026-09-07T05:25:48.953887Z
TX002004,AC000138,AC000357,230330.42,2024-07-13T17:32:33Z,SYNTHETIC,2026-09-07T05:25:48.953899Z
TX002005,AC000319,AC000085,282612.39,2024-07-26T06:12:40Z,SYNTHETIC,2026-09-07T05:25:48.953908Z
TX002006,AC000122,AC000328,357277.5,2025-08-30T05:54:50Z,SYNTHETIC,2026-09-07T05:25:48.953915Z
TX002007,AC000203,AC000327,76784.68,2025-01-11T06:05:03Z,SYNTHETIC,2026-09-07T05:25:48.953924Z
TX002008,AC000007,AC000061,491254.02,2025-04-20T04:53:35Z,SYNTHETIC,2026-09-07T05:25:48.953934Z
TX002009,AC000131,AC000205,229036.56,2026-04-29T06:23:21Z,SYNTHETIC,2026-09-07T05:25:48.953943Z
TX002010,AC000089,AC000139,278669.93,2025-07-18T13:17:34Z,SYNTHETIC,2026-09-07T05:25:48.953951Z
TX002011,AC000253,AC000036,113661.54,2025-11-06T18:47:26Z,SYNTHETIC,2026-09-07T05:25:48.953960Z
TX002012,AC000272,AC000078,144246.27,2025-02-20T12:12:07Z,SYNTHETIC,2026-09-07T05:25:48.953969Z
TX002013,AC000014,AC000256,301660.94,2025-03-30T10:41:40Z,SYNTHETIC,2026-09-07T05:25:48.953978Z
TX002014,AC000104,AC000316,8226.4,2025-06-21T06:15:18Z,SYNTHETIC,2026-09-07T05:25:48.953988Z
TX002015,AC000035,AC000223,274710.46,2026-03-03T08:48:10Z,SYNTHETIC,2026-09-07T05:25:48.953996Z
TX002016,AC000118,AC000275,217672.75,2025-03-28T02:18:22Z,SYNTHETIC,2026-09-07T05:25:48.954006Z
TX002017,AC000183,AC000238,221806.65,2025-05-21T17:29:36Z,SYNTHETIC,2026-09-07T05:25:48.954016Z
TX002018,AC000223,AC000341,178294.63,2024-08-01T18:48:26Z,SYNTHETIC,2026-09-07T05:25:48.954028Z
TX002019,AC000295,AC000364,416075.59,2024-06-06T18:58:50Z,SYNTHETIC,2026-09-07T05:25:48.954036Z
TX002020,AC000159,AC000164,90262.37,2024-11-16T01:40:05Z,SYNTHETIC,2026-09-07T05:25:48.954045Z
TX002021,AC000026,AC000027,390313.41,2024-06-06T20:48:39Z,SYNTHETIC,2026-09-07T05:25:48.954054Z
TX002022,AC000325,AC000205,301348.7,2024-03-02T16:31:37Z,SYNTHETIC,2026-09-07T05:25:48.954063Z
TX002023,AC000024,AC000105,397119.36,2024-09-27T05:04:51Z,SYNTHETIC,2026-09-07T05:25:48.954072Z
TX002024,AC000019,AC000144,109679.26,2026-08-27T20:14:20Z,SYNTHETIC,2026-09-07T05:25:48.954085Z
TX002025,AC000167,AC000230,344471.17,2025-10-01T06:21:38Z,SYNTHETIC,2026-09-07T05:25:48.954096Z
TX002026,AC000348,AC000046,468515.07,2026-02-17T11:56:43Z,SYNTHETIC,2026-09-07T05:25:48.954105Z
TX002027,AC000318,AC000009,495298.69,2025-08-13T08:35:59Z,SYNTHETIC,2026-09-07T05:25:48.954114Z
TX002028,AC000130,AC000257,109924.48,2026-01-24T19:36:50Z,SYNTHETIC,2026-09-07T05:25:48.954123Z
TX002029,AC000328,AC000257,141790.59,2024-10-26T17:43:35Z,SYNTHETIC,2026-09-07T05:25:48.954132Z
TX002030,AC000291,AC000031,159035.43,2024-12-17T23:54:00Z,SYNTHETIC,2026-09-07T05:25:48.954141Z
TX002031,AC000133,AC000094,355408.27,2026-02-14T01:39:17Z,SYNTHETIC,2026-09-07T05:25:48.954150Z
TX002032,AC000229,AC000215,76733.28,2025-11-01T06:57:45Z,SYNTHETIC,2026-09-07T05:25:48.954158Z
TX002033,AC000056,AC000140,440920.43,2025-04-27T16:31:49Z,SYNTHETIC,2026-09-07T05:25:48.954167Z
TX002034,AC000231,AC000194,18065.12,2026-05-02T06:24:38Z,SYNTHETIC,2026-09-07T05:25:48.954178Z
TX002035,AC000116,AC000015,368735.84,2025-06-10T15:06:11Z,SYNTHETIC,2026-09-07T05:25:48.954186Z
TX002036,AC000123,AC000281,66042.46,2024-03-09T13:52:35Z,SYNTHETIC,2026-09-07T05:25:48.954195Z
TX002037,AC000075,AC000068,357181.87,2024-06-12T13:53:06Z,SYNTHETIC,2026-09-07T05:25:48.954203Z
TX002038,AC000307,AC000296,241704.8,2026-03-18T00:13:23Z,SYNTHETIC,2026-09-07T05:25:48.954211Z
TX002039,AC000024,AC000117,86487.65,2025-10-06T22:47:38Z,SYNTHETIC,2026-09-07T05:25:48.954219Z
TX002040,AC000196,AC000054,401146.11,2024-08-09T13:20:03Z,SYNTHETIC,2026-09-07T05:25:48.954227Z
TX002041,AC000169,AC000347,444468.61,2026-08-08T20:20:29Z,SYNTHETIC,2026-09-07T05:25:48.954236Z
TX002042,AC000158,AC000023,216140.22,2026-02-05T02:45:59Z,SYNTHETIC,2026-09-07T05:25:48.954244Z
TX002043,AC000320,AC000228,328758.11,2024-01-28T13:28:26Z,SYNTHETIC,2026-09-07T05:25:48.954254Z
TX002044,AC000025,AC000201,415070.11,2025-02-21T23:39:06Z,SYNTHETIC,2026-09-07T05:25:48.954261Z
TX002045,AC000081,AC000011,308739.23,2026-05-08T03:40:40Z,SYNTHETIC,2026-09-07T05:25:48.954271Z
TX002046,AC000030,AC000309,258182.87,2026-07-28T13:19:48Z,SYNTHETIC,2026-09-07T05:25:48.954280Z
TX002047,AC000250,AC000135,176562.25,2024-07-29T00:30:41Z,SYNTHETIC,2026-09-07T05:25:48.954288Z
TX002048,AC000051,AC000340,426805.8,2025-08-06T23:11:30Z,SYNTHETIC,2026-09-07T05:25:48.954296Z
TX002049,AC000039,AC000290,486911.5,2026-07-03T18:19:13Z,SYNTHETIC,2026-09-07T05:25:48.954305Z
TX002050,AC000049,AC000155,199912.68,2026-02-17T04:30:42Z,SYNTHETIC,2026-09-07T05:25:48.954314Z
TX002051,AC000307,AC000145,262377.44,2025-03-30T02:13:28Z,SYNTHETIC,2026-09-07T05:25:48.954323Z
TX002052,AC000147,AC000224,72120.15,2025-08-10T20:14:44Z,SYNTHETIC,2026-09-07T05:25:48.954333Z
TX002053,AC000215,AC000297,422423.84,2026-07-20T04:07:57Z,SYNTHETIC,2026-09-07T05:25:48.954342Z
TX002054,AC000310,AC000282,117573.26,2024-12-16T00:05:14Z,SYNTHETIC,2026-09-07T05:25:48.954352Z
TX002055,AC000171,AC000146,28754.71,2026-03-04T13:53:34Z,SYNTHETIC,2026-09-07T05:25:48.954362Z
TX002056,AC000096,AC000314,453384.51,2026-03-01T05:26:02Z,SYNTHETIC,2026-09-07T05:25:48.954373Z
TX002057,AC000197,AC000083,380859.21,2026-05-20T17:10:38Z,SYNTHETIC,2026-09-07T05:25:48.954382Z
TX002058,AC000193,AC000339,265645.35,2025-11-01T21:23:28Z,SYNTHETIC,2026-09-07T05:25:48.954393Z
TX002059,AC000288,AC000237,142805.28,2026-08-11T17:15:38Z,SYNTHETIC,2026-09-07T05:25:48.954403Z
TX002060,AC000138,AC000025,391151.4,2026-07-16T12:25:37Z,SYNTHETIC,2026-09-07T05:25:48.954412Z
TX002061,AC000341,AC000028,287701.21,2024-06-28T11:42:06Z,SYNTHETIC,2026-09-07T05:25:48.954422Z
TX002062,AC000064,AC000010,434880.04,2025-03-22T03:20:14Z,SYNTHETIC,2026-09-07T05:25:48.954432Z
TX002063,AC000016,AC000109,499347.09,2024-10-18T02:18:07Z,SYNTHETIC,2026-09-07T05:25:48.954445Z
TX002064,AC000313,AC000104,334129.95,2024-04-22T01:10:09Z,SYNTHETIC,2026-09-07T05:25:48.954455Z
TX002065,AC000142,AC000317,231167.91,2025-03-12T23:32:46Z,SYNTHETIC,2026-09-07T05:25:48.954465Z
TX002066,AC000097,AC000294,331814.21,2024-11-06T03:03:13Z,SYNTHETIC,2026-09-07T05:25:48.954475Z
TX002067,AC000152,AC000079,228931.42,2025-05-24T03:44:08Z,SYNTHETIC,2026-09-07T05:25:48.954486Z
TX002068,AC000176,AC000273,443404.66,2026-08-03T03:14:42Z,SYNTHETIC,2026-09-07T05:25:48.954499Z
TX002069,AC000077,AC000331,124571.66,2026-04-06T00:06:30Z,SYNTHETIC,2026-09-07T05:25:48.954510Z
TX002070,AC000019,AC000159,179759.86,2024-09-22T02:06:22Z,SYNTHETIC,2026-09-07T05:25:48.954519Z
TX002071,AC000125,AC000034,361557,2025-07-05T00:26:26Z,SYNTHETIC,2026-09-07T05:25:48.954530Z
TX002072,AC000154,AC000043,269047.87,2025-01-14T15:47:53Z,SYNTHETIC,2026-09-07T05:25:48.954540Z
TX002073,AC000201,AC000104,447479.74,2025-02-28T08:12:30Z,SYNTHETIC,2026-09-07T05:25:48.954550Z
TX002074,AC000014,AC000118,458103.7,2024-04-09T06:23:57Z,SYNTHETIC,2026-09-07T05:25:48.954572Z
TX002075,AC000362,AC000096,71278.55,2025-09-16T08:58:39Z,SYNTHETIC,2026-09-07T05:25:48.954582Z
TX002076,AC000272,AC000179,378146.69,2024-04-29T23:03:12Z,SYNTHETIC,2026-09-07T05:25:48.954590Z
TX002077,AC000024,AC000151,348707.85,2024-11-19T06:03:20Z,SYNTHETIC,2026-09-07T05:25:48.954598Z
TX002078,AC000003,AC000083,239319.9,2024-11-15T23:14:45Z,SYNTHETIC,2026-09-07T05:25:48.954607Z
TX002079,AC000150,AC000015,484687.65,2024-09-09T21:11:04Z,SYNTHETIC,2026-09-07T05:25:48.954615Z
TX002080,AC000149,AC000246,70583.68,2026-08-22T13:09:37Z,SYNTHETIC,2026-09-07T05:25:48.954624Z
TX002081,AC000084,AC000161,255213.36,2025-09-10T06:40:34Z,SYNTHETIC,2026-09-07T05:25:48.954632Z
TX002082,AC000198,AC000363,313941.9,2026-07-17T17:42:23Z,SYNTHETIC,2026-09-07T05:25:48.954644Z
TX002083,AC000069,AC000354,335046.86,2026-04-29T21:18:57Z,SYNTHETIC,2026-09-07T05:25:48.954652Z
TX002084,AC000140,AC000266,184181.58,2025-10-28T20:58:03Z,SYNTHETIC,2026-09-07T05:25:48.954660Z
TX002085,AC000056,AC000145,259786.12,2024-09-14T22:54:44Z,SYNTHETIC,2026-09-07T05:25:48.954669Z
TX002086,AC000101,AC000164,459886.97,2026-08-28T03:34:22Z,SYNTHETIC,2026-09-07T05:25:48.954678Z
TX002087,AC000161,AC000064,301206.28,2025-01-11T12:50:19Z,SYNTHETIC,2026-09-07T05:25:48.954686Z
TX002088,AC000342,AC000331,146736.89,2026-06-09T11:37:11Z,SYNTHETIC,2026-09-07T05:25:48.954697Z
TX002089,AC000040,AC000191,325603.15,2025-07-03T10:05:05Z,SYNTHETIC,2026-09-07T05:25:48.954707Z
TX002090,AC000220,AC000035,148635.22,2026-07-08T11:15:50Z,SYNTHETIC,2026-09-07T05:25:48.954716Z
TX002091,AC000123,AC000318,317080.39,2026-04-23T19:28:19Z,SYNTHETIC,2026-09-07T05:25:48.954726Z
TX002092,AC000035,AC000016,20982.65,2024-10-22T11:11:50Z,SYNTHETIC,2026-09-07T05:25:48.954735Z
TX002093,AC000017,AC000148,118923.83,2026-01-27T12:19:59Z,SYNTHETIC,2026-09-07T05:25:48.954745Z
TX002094,AC000200,AC000230,150832.95,2024-11-20T13:14:26Z,SYNTHETIC,2026-09-07T05:25:48.954754Z
TX002095,AC000046,AC000205,210703.56,2026-02-14T09:35:30Z,SYNTHETIC,2026-09-07T05:25:48.954764Z
TX002096,AC000071,AC000090,403132.67,2025-10-22T00:57:11Z,SYNTHETIC,2026-09-07T05:25:48.954773Z
TX002097,AC000054,AC000241,131082.82,2025-01-21T03:52:41Z,SYNTHETIC,2026-09-07T05:25:48.954783Z
TX002098,AC000098,AC000076,418844,2024-03-01T23:50:05Z,SYNTHETIC,2026-09-07T05:25:48.954793Z
TX002099,AC000392,AC000090,204387.34,2026-04-27T16:20:10Z,SYNTHETIC,2026-09-07T05:25:48.954802Z
TX002100,AC000259,AC000260,16358.8,2025-04-16T00:09:53Z,SYNTHETIC,2026-09-07T05:25:48.954813Z
TX002101,AC000071,AC000318,35463.68,2025-03-08T05:53:09Z,SYNTHETIC,2026-09-07T05:25:48.954822Z
TX002102,AC000119,AC000229,459079.63,2024-06-12T20:05:16Z,SYNTHETIC,2026-09-07T05:25:48.954834Z
TX002103,AC000244,AC000020,361735.32,2025-08-21T21:47:27Z,SYNTHETIC,2026-09-07T05:25:48.954843Z
TX002104,AC000090,AC000284,203690.62,2026-03-05T02:21:07Z,SYNTHETIC,2026-09-07T05:25:48.954852Z
TX002105,AC000227,AC000297,258798.08,2026-06-17T10:02:38Z,SYNTHETIC,2026-09-07T05:25:48.954862Z
TX002106,AC000152,AC000208,80425.04,2024-06-10T12:51:01Z,SYNTHETIC,2026-09-07T05:25:48.954871Z
TX002107,AC000328,AC000118,413023.62,2026-03-20T18:11:26Z,SYNTHETIC,2026-09-07T05:25:48.954881Z
TX002108,AC000314,AC000310,202148.28,2024-05-02T23:52:27Z,SYNTHETIC,2026-09-07T05:25:48.954892Z
TX002109,AC000241,AC000350,64592.54,2024-09-23T14:33:42Z,SYNTHETIC,2026-09-07T05:25:48.954902Z
TX002110,AC000322,AC000335,81734.73,2024-08-14T03:27:34Z,SYNTHETIC,2026-09-07T05:25:48.954914Z
TX002111,AC000006,AC000310,195397.25,2026-02-05T04:13:21Z,SYNTHETIC,2026-09-07T05:25:48.954924Z
TX002112,AC000300,AC000007,290694.25,2025-12-12T08:36:45Z,SYNTHETIC,2026-09-07T05:25:48.954933Z
TX002113,AC000327,AC000038,322069.46,2024-08-29T09:33:45Z,SYNTHETIC,2026-09-07T05:25:48.954943Z
TX002114,AC000190,AC000201,123847.75,2025-11-06T09:52:53Z,SYNTHETIC,2026-09-07T05:25:48.954952Z
TX002115,AC000085,AC000060,197218.75,2024-06-12T13:39:44Z,SYNTHETIC,2026-09-07T05:25:48.954962Z
TX002116,AC000269,AC000293,123096.35,2025-04-26T06:19:21Z,SYNTHETIC,2026-09-07T05:25:48.954972Z
TX002117,AC000038,AC000063,51475.88,2024-10-05T10:46:53Z,SYNTHETIC,2026-09-07T05:25:48.954982Z
TX002118,AC000130,AC000074,149115.23,2025-07-01T18:53:02Z,SYNTHETIC,2026-09-07T05:25:48.954991Z
TX002119,AC000220,AC000007,439875.74,2026-02-27T21:58:47Z,SYNTHETIC,2026-09-07T05:25:48.955000Z
TX002120,AC000214,AC000351,372741.57,2026-04-16T15:58:44Z,SYNTHETIC,2026-09-07T05:25:48.955012Z
TX002121,AC000001,AC000233,255556.09,2025-06-06T22:26:45Z,SYNTHETIC,2026-09-07T05:25:48.955024Z
TX002122,AC000218,AC000063,418691.76,2026-07-08T09:20:14Z,SYNTHETIC,2026-09-07T05:25:48.955034Z
TX002123,AC000038,AC000028,442591.1,2024-10-09T14:57:14Z,SYNTHETIC,2026-09-07T05:25:48.955044Z
TX002124,AC000276,AC000006,236695.32,2025-03-14T15:47:34Z,SYNTHETIC,2026-09-07T05:25:48.955055Z
TX002125,AC000362,AC000083,51720.05,2026-07-18T15:37:10Z,SYNTHETIC,2026-09-07T05:25:48.955064Z
TX002126,AC000168,AC000063,5873.89,2025-03-05T04:07:16Z,SYNTHETIC,2026-09-07T05:25:48.955074Z
TX002127,AC000188,AC000355,91888.33,2026-05-16T18:39:25Z,SYNTHETIC,2026-09-07T05:25:48.955085Z
TX002128,AC000135,AC000137,324443.89,2026-07-22T13:45:22Z,SYNTHETIC,2026-09-07T05:25:48.955094Z
TX002129,AC000001,AC000230,286445.48,2024-07-26T07:14:27Z,SYNTHETIC,2026-09-07T05:25:48.955104Z
TX002130,AC000167,AC000331,233509.43,2025-09-15T21:09:56Z,SYNTHETIC,2026-09-07T05:25:48.955114Z
TX002131,AC000306,AC000162,395724.99,2025-08-27T09:40:16Z,SYNTHETIC,2026-09-07T05:25:48.955124Z
TX002132,AC000261,AC000327,90725.58,2024-12-01T01:26:34Z,SYNTHETIC,2026-09-07T05:25:48.955134Z
TX002133,AC000004,AC000041,487393.79,2024-07-01T09:21:16Z,SYNTHETIC,2026-09-07T05:25:48.955144Z
TX002134,AC000102,AC000296,116314.79,2024-09-24T10:35:02Z,SYNTHETIC,2026-09-07T05:25:48.955154Z
TX002135,AC000325,AC000169,385991.95,2025-07-03T14:30:15Z,SYNTHETIC,2026-09-07T05:25:48.955163Z
TX002136,AC000234,AC000341,143419.01,2024-10-18T23:06:05Z,SYNTHETIC,2026-09-07T05:25:48.955173Z
TX002137,AC000274,AC000123,356584.93,2025-03-27T23:34:21Z,SYNTHETIC,2026-09-07T05:25:48.955184Z
TX002138,AC000163,AC000047,353626.03,2026-01-02T03:56:49Z,SYNTHETIC,2026-09-07T05:25:48.955194Z
TX002139,AC000202,AC000119,251408.95,2026-04-11T16:42:25Z,SYNTHETIC,2026-09-07T05:25:48.955203Z
TX002140,AC000295,AC000360,114157.82,2025-06-30T07:46:27Z,SYNTHETIC,2026-09-07T05:25:48.955214Z
TX002141,AC000278,AC000163,452167.67,2025-02-03T13:43:44Z,SYNTHETIC,2026-09-07T05:25:48.955226Z
TX002142,AC000018,AC000278,348711.34,2026-07-25T10:49:41Z,SYNTHETIC,2026-09-07T05:25:48.955237Z
TX002143,AC000031,AC000158,366939.08,2025-05-02T05:52:31Z,SYNTHETIC,2026-09-07T05:25:48.955247Z
TX002144,AC000352,AC000234,357919.31,2025-04-03T13:40:17Z,SYNTHETIC,2026-09-07T05:25:48.955257Z
